raw_row_id,clean_row_id,yr,mo,dy,date,month,season,season_cat,st,mag,mag_raw,mag_num,mag_cat,mag_missing,inj,fat,inj_bin,fat_bin,slat,slon,elat,elon,elat_raw,elon_raw,len,wid,wid_raw,end_missing,wid_missing,len_zero,start_coord_invalid,end_coord_invalid,decade,segment_nn_row,segment_nn_km,segment_nn_cross_state,seg_source_1km,seg_partner_1km,possible_segment_1km,seg_source_2km,seg_partner_2km,possible_segment_2km,segment_cross_state_1km,segment_cross_state_2km
58189,57735,2014,4,28,2014-04-28,4,Spring,Spring,AL,1,1,1.0,1,0,4,0,1,0,33.7514,-86.8303,33.864,-86.7644,33.864,-86.7644,8.78,800.0,800,0,0,0,0,0,2010,57742,21.983890602511792,0,0,0,0,0,0,0,0,0
58190,57736,2014,4,28,2014-04-28,4,Spring,Spring,AL,1,1,1.0,1,0,0,0,0,0,33.3129,-87.2197,33.3587,-87.1667,33.3587,-87.1667,4.46,675.0,675,0,0,0,0,0,2010,57737,7.007678390809897,0,0,0,0,0,0,0,0,0
58191,57737,2014,4,28,2014-04-28,4,Spring,Spring,AL,1,1,1.0,1,0,0,0,0,0,33.3162,-87.111,33.4009,-87.0313,33.4009,-87.0313,7.62,913.0,913,0,0,0,0,0,2010,57741,5.732430687813421,0,0,0,0,0,0,0,0,0
58192,57738,2014,4,28,2014-04-28,4,Spring,Spring,AL,1,1,1.0,1,0,0,0,0,0,33.8908,-86.4871,33.9705,-86.3934,33.9705,-86.3934,7.81,1000.0,1000,0,0,0,0,0,2010,57742,23.329716294726985,0,0,0,0,0,0,0,0,0
58193,57739,2014,4,28,2014-04-28,4,Spring,Spring,AL,1,1,1.0,1,0,0,0,0,0,31.5759,-87.7633,31.5776,-87.7585,31.5776,-87.7585,0.31,200.0,200,0,0,0,0,0,2010,57768,96.49802236335896,1,0,0,0,0,0,0,0,0
58194,57740,2014,4,28,2014-04-28,4,Spring,Spring,AL,2,2,2.0,2,0,3,0,1,0,33.5856,-87.0055,33.6284,-86.9323,33.6284,-86.9323,5.46,1800.0,1800,0,0,0,0,0,2010,57735,16.61679809005752,0,0,0,0,0,0,0,0,0
58195,57741,2014,4,28,2014-04-28,4,Spring,Spring,AL,2,2,2.0,2,0,0,0,0,0,33.3592,-86.995,33.4109,-86.9344,33.4109,-86.9344,5.14,600.0,600,0,0,0,0,0,2010,57737,19.490289443485686,0,0,0,0,0,0,0,0,0
58196,57742,2014,4,28,2014-04-28,4,Spring,Spring,AL,2,2,2.0,2,0,2,0,1,0,33.7993,-86.5395,33.9473,-86.3652,33.9473,-86.3652,14.6,1300.0,1300,0,0,0,0,0,2010,57738,12.883647726063408,0,0,0,0,0,0,0,0,0
58197,57743,2014,4,28,2014-04-28,4,Spring,Spring,AL,2,2,2.0,2,0,0,0,0,0,34.3073,-85.9305,34.3351,-85.9034,34.3351,-85.9034,2.47,200.0,200,0,0,0,0,0,2010,57745,22.417790808919637,0,0,0,0,0,0,0,0,0
58198,57744,2014,4,28,2014-04-28,4,Spring,Spring,AL,3,3,3.0,3,0,0,0,0,0,34.0957,-86.7598,34.2233,-86.7407,34.2233,-86.7407,8.88,350.0,350,0,0,0,0,0,2010,57738,43.73502600304205,0,0,0,0,0,0,0,0,0
58199,57745,2014,4,28,2014-04-28,4,Spring,Spring,AL,3,3,3.0,3,0,0,0,0,0,34.1703,-86.0439,34.2679,-85.9453,34.2679,-85.9453,11.73,600.0,600,0,0,0,0,0,2010,57743,4.587232281913661,0,0,0,0,0,0,0,0,0
58200,57746,2014,4,28,2014-04-28,4,Spring,Spring,AL,3,3,3.0,3,0,30,2,1,1,34.7753,-87.2324,34.8184,-86.9633,34.8184,-86.9633,15.56,600.0,600,0,0,0,0,0,2010,57729,32.27130032161887,0,0,0,0,0,0,0,0,0
58201,57747,2014,4,28,2014-04-28,4,Spring,Spring,GA,1,1,1.0,1,0,0,0,0,0,34.951,-84.8718,34.9953,-84.8279,34.9953,-84.8279,3.95,100.0,100,0,0,0,0,0,2010,57731,78.72963499720682,1,0,0,0,0,0,0,0,0
58202,57748,2014,4,28,2014-04-28,4,Spring,Spring,GA,2,2,2.0,2,0,0,0,0,0,33.122,-85.0556,33.2,-85.0247,33.2,-85.0247,5.7,150.0,150,0,0,0,0,0,2010,57745,143.29357422584735,1,0,0,0,0,0,0,0,0
58203,57749,2014,4,28,2014-04-28,4,Spring,Spring,KY,0,0,0.0,0,0,0,0,0,0,36.6537,-88.8654,36.6653,-88.8536,36.6653,-88.8536,1.03,25.0,25,0,0,0,0,0,2010,57776,36.805214513286025,1,0,0,0,0,0,0,0,0
58204,57750,2014,4,28,2014-04-28,4,Spring,Spring,LA,2,2,2.0,2,0,0,0,0,0,32.8866,-93.875,32.9121,-93.7933,32.9121,-93.7933,5.06,550.0,550,0,0,0,0,0,2010,57754,282.6468019785427,1,0,0,0,0,0,0,0,0
58205,57751,2014,4,28,2014-04-28,4,Spring,Spring,MS,0,0,0.0,0,0,0,0,0,0,32.7526,-90.6067,32.7551,-90.6039,32.7551,-90.6039,0.24,50.0,50,0,0,0,0,0,2010,57756,44.39312852960922,0,0,0,0,0,0,0,0,0
58206,57752,2014,4,28,2014-04-28,4,Spring,Spring,MS,0,0,0.0,0,0,0,0,0,0,32.5886,-90.0994,32.5938,-90.0871,32.5938,-90.0871,0.8,75.0,75,0,0,0,0,0,2010,57759,13.425427162078671,0,0,0,0,0,0,0,0,0
58207,57753,2014,4,28,2014-04-28,4,Spring,Spring,MS,1,1,1.0,1,0,0,0,0,0,33.4039,-89.6647,33.4186,-89.6083,33.4186,-89.6083,3.41,100.0,100,0,0,0,0,0,2010,57773,62.147458554974705,0,0,0,0,0,0,0,0,0
58208,57754,2014,4,28,2014-04-28,4,Spring,Spring,MS,1,1,1.0,1,0,1,0,1,0,32.2835,-90.8697,32.3041,-90.7936,32.3041,-90.7936,4.67,200.0,200,0,0,0,0,0,2010,57756,19.304450795365547,0,0,0,0,0,0,0,0,0
58209,57755,2014,4,28,2014-04-28,4,Spring,Spring,MS,1,1,1.0,1,0,0,0,0,0,33.23,-88.79,33.2984,-88.7007,33.2984,-88.7007,7.11,100.0,100,0,0,0,0,0,2010,57757,6.707547206492216,0,0,0,0,0,0,0,0,0
58210,57756,2014,4,28,2014-04-28,4,Spring,Spring,MS,1,1,1.0,1,0,0,0,0,0,32.3559,-90.5975,32.4229,-90.3756,32.4229,-90.3756,13.75,500.0,500,0,0,0,0,0,2010,57759,19.769966574463783,0,0,0,0,0,0,0,0,0
58211,57757,2014,4,28,2014-04-28,4,Spring,Spring,MS,1,1,1.0,1,0,0,0,0,0,33.3011,-88.6286,33.3056,-88.6189,33.3056,-88.6189,0.64,100.0,100,0,0,0,0,0,2010,57765,10.108909492490593,0,0,0,0,0,0,0,0,0
58212,57758,2014,4,28,2014-04-28,4,Spring,Spring,MS,1,1,1.0,1,0,0,0,0,0,32.1229,-90.6352,32.1806,-90.4625,32.1806,-90.4625,10.86,300.0,300,0,0,0,0,0,2010,57772,23.216057495317518,0,0,0,0,0,0,0,0,0
58213,57759,2014,4,28,2014-04-28,4,Spring,Spring,MS,1,1,1.0,1,0,0,0,0,0,32.5141,-90.1947,32.547,-90.142,32.547,-90.142,3.82,200.0,200,0,0,0,0,0,2010,57752,6.110134628831972,0,0,0,0,0,0,0,0,0
58214,57760,2014,4,28,2014-04-28,4,Spring,Spring,MS,1,1,1.0,1,0,0,0,0,0,33.49,-88.39,33.5439,-88.3008,33.5439,-88.3008,6.35,250.0,250,0,0,0,0,0,2010,57761,2.1076773349425735,0,0,0,0,0,0,0,0,0
58215,57761,2014,4,28,2014-04-28,4,Spring,Spring,MS,1,1,1.0,1,0,0,0,0,0,33.5251,-88.3037,33.5785,-88.1516,33.5785,-88.1516,10.03,500.0,500,0,0,0,0,0,2010,57760,24.188886348954643,0,0,0,0,0,0,0,0,0
58216,57762,2014,4,28,2014-04-28,4,Spring,Spring,MS,1,1,1.0,1,0,0,0,0,0,32.6746,-89.4246,32.693,-89.3406,32.693,-89.3406,5.05,100.0,100,0,0,0,0,0,2010,57773,22.41007750153272,0,0,0,0,0,0,0,0,0
58217,57763,2014,4,28,2014-04-28,4,Spring,Spring,MS,1,1,1.0,1,0,0,0,0,0,32.3824,-89.2825,32.4229,-89.1256,32.4229,-89.1256,9.57,150.0,150,0,0,0,0,0,2010,57767,1.620383788738198,0,0,0,0,1,0,1,0,0
58218,57764,2014,4,28,2014-04-28,4,Spring,Spring,MS,1,1,1.0,1,0,0,0,0,0,32.4262,-88.9417,32.4657,-88.722,32.4657,-88.722,13.11,100.0,100,0,0,0,0,0,2010,57767,37.340620712755744,0,0,0,0,0,0,0,0,0
58219,57765,2014,4,28,2014-04-28,4,Spring,Spring,MS,2,2,2.0,2,0,0,0,0,0,33.3664,-88.538,33.4799,-88.4218,33.4799,-88.4218,10.31,300.0,300,0,0,0,0,0,2010,57760,3.1557389937304205,0,0,0,0,0,0,0,0,0
58220,57766,2014,4,28,2014-04-28,4,Spring,Spring,MS,2,2,2.0,2,0,5,0,1,0,33.4382,-88.4064,33.5107,-88.1759,33.5107,-88.1759,14.27,500.0,500,0,0,0,0,0,2010,57761,11.955387318789635,0,0,0,0,0,0,0,0,0
58221,57767,2014,4,28,2014-04-28,4,Spring,Spring,MS,2,2,2.0,2,0,0,0,0,0,32.4116,-89.1147,32.4246,-89.02,32.4246,-89.02,5.59,400.0,400,0,0,0,0,0,2010,57764,7.351288367640143,0,0,0,0,0,1,1,0,0
58222,57768,2014,4,28,2014-04-28,4,Spring,Spring,MS,2,2,2.0,2,0,0,0,0,0,31.7579,-88.7559,31.8024,-88.6096,31.8024,-88.6096,9.2,250.0,250,0,0,0,0,0,2010,57771,45.83406536206126,0,0,0,0,0,0,0,0,0
58223,57769,2014,4,28,2014-04-28,4,Spring,Spring,MS,3,3,3.0,3,0,32,0,1,0,34.2261,-88.8242,34.4725,-88.3706,34.4725,-88.3706,30.97,440.0,440,0,0,0,0,0,2010,57727,46.79502572887775,1,0,0,0,0,0,0,0,0
58224,57770,2014,4,28,2014-04-28,4,Spring,Spring,MS,3,3,3.0,3,0,3,0,1,0,32.3703,-89.4564,32.3743,-89.3835,32.3743,-89.3835,4.27,150.0,150,0,0,0,0,0,2010,57763,9.527338155481871,0,0,0,0,0,0,0,0,0
58225,57771,2014,4,28,2014-04-28,4,Spring,Spring,MS,3,3,3.0,3,0,15,0,1,0,31.7419,-89.0892,31.76,-88.9141,31.76,-88.9141,10.46,880.0,880,0,0,0,0,0,2010,57768,14.958973649714899,0,0,0,0,0,0,0,0,0
58226,57772,2014,4,28,2014-04-28,4,Spring,Spring,MS,3,3,3.0,3,0,10,1,1,1,32.2291,-90.2225,32.3269,-89.7269,32.3269,-89.7269,29.72,400.0,400,0,0,0,0,0,2010,57770,25.864561021311562,0,0,0,0,0,0,0,0,0
58227,57773,2014,4,28,2014-04-28,4,Spring,Spring,MS,4,4,4.0,4,0,84,10,1,1,32.88,-89.43,33.1893,-89.0028,33.1893,-89.0028,33.39,1320.0,1320,0,0,0,0,0,2010,57755,20.30827605133097,0,0,0,0,0,0,0,0,0
58228,57774,2014,4,28,2014-04-28,4,Spring,Spring,TN,0,0,0.0,0,0,0,0,0,0,35.3615,-89.7486,35.3701,-89.7234,35.3701,-89.7234,1.54,75.0,75,0,0,0,0,0,2010,57776,128.838392197349,0,0,0,0,0,0,0,0,0
58229,57775,2014,4,28,2014-04-28,4,Spring,Spring,TN,1,1,1.0,1,0,0,0,0,0,35.8808,-85.2931,35.8854,-85.2569,35.8854,-85.2569,2.05,100.0,100,0,0,0,0,0,2010,57747,109.60417583774525,1,0,0,0,0,0,0,0,0
58230,57776,2014,4,28,2014-04-28,4,Spring,Spring,TN,2,2,2.0,2,0,1,0,1,0,36.4286,-89.1416,36.5252,-88.9995,36.5252,-88.9995,12.08,150.0,150,0,0,0,0,0,2010,57749,18.64155321242029,1,0,0,0,0,0,0,0,0
58231,57777,2014,4,28,2014-04-28,4,Spring,Spring,TN,2,2,2.0,2,0,0,0,0,0,35.0186,-86.4875,35.0717,-86.3321,35.0717,-86.3321,9.53,250.0,250,0,0,0,0,0,2010,57778,21.09184689918366,0,0,0,0,0,0,0,0,0
58232,57778,2014,4,28,2014-04-28,4,Spring,Spring,TN,3,3,3.0,3,0,0,2,0,1,35.0066,-86.5497,35.254,-86.3366,35.254,-86.3366,26.76,500.0,500,0,0,0,0,0,2010,57777,29.553970649318604,0,0,0,0,0,0,0,0,0
58233,57779,2014,4,29,2014-04-29,4,Spring,Spring,AL,0,0,0.0,0,0,0,0,0,0,34.2243,-86.0781,34.2589,-86.0843,34.2589,-86.0843,2.42,75.0,75,0,0,0,0,0,2010,57781,19.91722437186789,0,0,0,0,0,0,0,0,0
58234,57780,2014,4,29,2014-04-29,4,Spring,Spring,AL,0,0,0.0,0,0,0,0,0,0,32.417,-85.4585,32.4322,-85.447,32.4322,-85.447,1.74,75.0,75,0,0,0,0,0,2010,57785,20.35372484664268,0,0,0,0,0,0,0,0,0
58235,57781,2014,4,29,2014-04-29,4,Spring,Spring,AL,1,1,1.0,1,0,0,0,0,0,34.0896,-86.155,34.1776,-86.1319,34.1776,-86.1319,6.28,200.0,200,0,0,0,0,0,2010,57779,7.17257595558479,0,0,0,0,0,0,0,0,0
58236,57782,2014,4,29,2014-04-29,4,Spring,Spring,AL,1,1,1.0,1,0,0,0,0,0,34.5048,-85.6174,34.6437,-85.5565,34.6437,-85.5565,10.2,200.0,200,0,0,0,0,0,2010,57783,25.343966483545024,0,0,0,0,0,0,0,0,0
58237,57783,2014,4,29,2014-04-29,4,Spring,Spring,AL,1,1,1.0,1,0,0,0,0,0,34.4282,-85.6466,34.4398,-85.6347,34.4398,-85.6347,1.05,200.0,200,0,0,0,0,0,2010,57782,7.399619440815061,0,0,0,0,0,0,0,0,0
58238,57784,2014,4,29,2014-04-29,4,Spring,Spring,AL,2,2,2.0,2,0,0,0,0,0,34.3491,-85.8401,34.4958,-85.7372,34.4958,-85.7372,11.71,200.0,200,0,0,0,0,0,2010,57782,11.023804338559307,0,0,0,0,0,0,0,0,0
58239,57785,2014,4,29,2014-04-29,4,Spring,Spring,AL,3,3,3.0,3,0,13,0,1,0,32.465,-85.2336,32.568,-85.0804,32.568,-85.0804,11.45,1200.0,1200,0,0,0,0,0,2010,57780,39.2356686495253,0,0,0,0,0,0,0,0,0
58240,57786,2014,4,29,2014-04-29,4,Spring,Spring,NC,0,0,0.0,0,0,0,0,0,0,35.17,-77.35,35.1701,-77.3493,35.1701,-77.3493,0.04,25.0,25,0,0,0,0,0,2010,57788,50.00124131434494,0,0,0,0,0,0,0,0,0
58241,57787,2014,4,29,2014-04-29,4,Spring,Spring,NC,0,0,0.0,0,0,0,0,0,0,35.848,-77.434,35.906,-77.415,35.906,-77.415,4.15,100.0,100,0,0,0,0,0,2010,57788,61.76880683055909,0,0,0,0,0,0,0,0,0
58242,57788,2014,4,29,2014-04-29,4,Spring,Spring,NC,0,0,0.0,0,0,0,0,0,0,35.441,-77.7891,35.4411,-77.7888,35.4411,-77.7888,0.02,25.0,25,0,0,0,0,0,2010,57786,49.94226291049542,0,0,0,0,0,0,0,0,0
58243,57789,2014,4,29,2014-04-29,4,Spring,Spring,NC,1,1,1.0,1,0,0,0,0,0,35.02,-78.682,35.0397,-78.6633,35.0397,-78.6633,1.72,200.0,200,0,0,0,0,0,2010,57790,27.289555904694925,0,0,0,0,0,0,0,0,0
58244,57790,2014,4,29,2014-04-29,4,Spring,Spring,NC,1,1,1.0,1,0,0,0,0,0,35.1491,-78.3948,35.16,-78.4,35.16,-78.4,0.81,100.0,100,0,0,0,0,0,2010,57789,30.011108058288272,0,0,0,0,0,0,0,0,0
58245,57791,2014,4,30,2014-04-30,4,Spring,Spring,FL,1,1,1.0,1,0,0,0,0,0,30.8785,-85.5282,30.8924,-85.5063,30.8924,-85.5063,1.62,100.0,100,0,0,0,0,0,2010,57792,13.653715745412091,0,0,0,0,0,0,0,0,0
58246,57792,2014,4,30,2014-04-30,4,Spring,Spring,FL,1,1,1.0,1,0,0,0,0,0,30.8788,-85.3641,30.9424,-85.3405,30.9424,-85.3405,4.61,150.0,150,0,0,0,0,0,2010,57791,19.26515857207909,0,0,0,0,0,0,0,0,0
58247,57793,2014,5,6,2014-05-06,5,Spring,Spring,WY,0,0,0.0,0,0,0,0,0,0,43.2194,-108.383,43.2547,-108.301,43.2547,-108.301,4.79,30.0,30,0,0,0,0,0,2010,57794,5.495546391948601,0,0,0,0,0,0,0,0,0
58248,57794,2014,5,6,2014-05-06,5,Spring,Spring,WY,1,1,1.0,1,0,0,0,0,0,43.2966,-108.337,43.3148,-108.32,43.3148,-108.32,1.52,50.0,50,0,0,0,0,0,2010,57793,11.770736712087349,0,0,0,0,0,0,0,0,0
58249,57795,2014,5,7,2014-05-07,5,Spring,Spring,CO,0,0,0.0,0,0,0,0,0,0,40.23,-104.81,40.2076,-104.77,40.2076,-104.77,2.62,100.0,100,0,0,0,0,0,2010,57797,143.85515592146658,0,0,0,0,0,0,0,0,0
58250,57796,2014,5,7,2014-05-07,5,Spring,Spring,CO,0,0,0.0,0,0,0,0,0,0,40.02,-103.03,40.02,-103.03,40.02,-103.03,0.1,50.0,50,0,0,0,0,0,2010,57797,12.950210442002692,0,0,0,0,0,0,0,0,0
58251,57797,2014,5,7,2014-05-07,5,Spring,Spring,CO,0,0,0.0,0,0,0,0,0,0,40.13,-103.08,40.15,-102.98,40.15,-102.98,5.46,100.0,100,0,0,0,0,0,2010,57796,15.068227771331912,0,0,0,0,0,0,0,0,0
58252,57798,2014,5,7,2014-05-07,5,Spring,Spring,CO,0,0,0.0,0,0,0,0,0,0,40.6,-102.63,40.6,-102.63,40.6,-102.63,0.1,50.0,50,0,0,0,0,0,2010,57797,64.69009491240733,0,0,0,0,0,0,0,0,0
58253,57799,2014,5,7,2014-05-07,5,Spring,Spring,OK,0,0,0.0,0,0,0,0,0,0,34.767,-98.697,34.783,-98.69,34.783,-98.69,1.5,400.0,400,0,0,0,0,0,2010,57800,83.78614010321176,1,0,0,0,0,0,0,0,0
58254,57800,2014,5,7,2014-05-07,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,34.033,-98.602,34.033,-98.602,34.033,-98.602,0.2,75.0,75,0,0,0,0,0,2010,57799,82.08126246996846,1,0,0,0,0,0,0,0,0
58255,57801,2014,5,7,2014-05-07,5,Spring,Spring,WY,0,0,0.0,0,0,0,0,0,0,41.905,-109.385,41.9096,-109.377,41.9096,-109.377,0.53,30.0,30,0,0,0,0,0,2010,57795,425.90099055910696,1,0,0,0,0,0,0,0,0
58256,57802,2014,5,8,2014-05-08,5,Spring,Spring,AR,1,1,1.0,1,0,0,0,0,0,35.3094,-93.1162,35.3146,-93.0874,35.3146,-93.0874,1.66,50.0,50,0,0,0,0,0,2010,57807,179.08187043967206,1,0,0,0,0,0,0,0,0
58257,57803,2014,5,8,2014-05-08,5,Spring,Spring,CO,0,0,0.0,0,0,0,0,0,0,39.08,-103.62,39.08,-103.62,39.08,-103.62,0.1,50.0,50,0,0,0,0,0,2010,57804,5.455492438565897,0,0,0,0,0,0,0,0,0
58258,57804,2014,5,8,2014-05-08,5,Spring,Spring,CO,0,0,0.0,0,0,0,0,0,0,39.05,-103.57,39.05,-103.57,39.05,-103.57,0.1,50.0,50,0,0,0,0,0,2010,57803,5.455492438565897,0,0,0,0,0,0,0,0,0
58259,57805,2014,5,8,2014-05-08,5,Spring,Spring,MN,0,0,0.0,0,0,0,0,0,0,43.9552,-94.6083,43.9585,-94.5923,43.9585,-94.5923,0.83,50.0,50,0,0,0,0,0,2010,57806,23.75976897947771,0,0,0,0,0,0,0,0,0
58260,57806,2014,5,8,2014-05-08,5,Spring,Spring,MN,0,0,0.0,0,0,0,0,0,0,44.1073,-94.379,44.1256,-94.3451,44.1256,-94.3451,2.1,50.0,50,0,0,0,0,0,2010,57805,28.312885506174798,0,0,0,0,0,0,0,0,0
58261,57807,2014,5,8,2014-05-08,5,Spring,Spring,MO,0,0,0.0,0,0,0,0,0,0,36.7525,-93.9845,36.7835,-93.9652,36.7835,-93.9652,2.39,50.0,50,0,0,0,0,0,2010,57808,113.7359749173516,0,0,0,0,0,0,0,0,0
58262,57808,2014,5,8,2014-05-08,5,Spring,Spring,MO,1,1,1.0,1,0,0,0,0,0,36.9964,-92.7143,37.0334,-92.6935,37.0334,-92.6935,2.5,100.0,100,0,0,0,0,0,2010,57807,118.97950624719934,0,0,0,0,0,0,0,0,0
58263,57809,2014,5,8,2014-05-08,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,32.757,-96.889,32.76,-96.882,32.76,-96.882,0.46,120.0,120,0,0,0,0,0,2010,57802,448.01255578197396,1,0,0,0,0,0,0,0,0
58264,57810,2014,5,10,2014-05-10,5,Spring,Spring,AL,1,1,1.0,1,0,0,0,0,0,31.0012,-85.6421,31.0136,-85.6088,31.0136,-85.6088,2.15,100.0,100,0,0,0,0,0,2010,57814,1137.1807587984285,1,0,0,0,0,0,0,0,0
58265,57811,2014,5,10,2014-05-10,5,Spring,Spring,ID,0,0,0.0,0,0,0,0,0,0,43.9914,-112.615,43.9914,-112.615,43.9914,-112.615,0.02,15.0,15,0,0,0,0,0,2010,57812,1540.4505089375134,1,0,0,0,0,0,0,0,0
58266,57812,2014,5,10,2014-05-10,5,Spring,Spring,KS,0,0,0.0,0,0,0,0,0,0,37.6598,-96.2804,37.6599,-96.2789,37.6599,-96.2789,0.08,75.0,75,0,0,0,0,0,2010,57815,250.55993367306993,1,0,0,0,0,0,0,0,0
58267,57813,2014,5,10,2014-05-10,5,Spring,Spring,MO,0,0,0.0,0,0,0,0,0,0,39.2118,-93.8694,39.2124,-93.8604,39.2124,-93.8604,0.64,25.0,25,0,0,0,0,0,2010,57815,28.620967852630518,0,0,0,0,0,0,0,0,0
58268,57814,2014,5,10,2014-05-10,5,Spring,Spring,MO,1,1,1.0,1,0,0,0,0,0,39.1665,-93.172,39.1397,-93.0794,39.1397,-93.0794,7.27,1350.0,1350,0,0,0,0,0,2010,57813,68.56788376001954,0,0,0,0,0,0,0,0,0
58269,57815,2014,5,10,2014-05-10,5,Spring,Spring,MO,2,2,2.0,2,0,0,0,0,0,39.2115,-94.1926,39.2225,-93.9775,39.2225,-93.9775,12.63,500.0,500,0,0,0,0,0,2010,57813,9.388399317915274,0,0,0,0,0,0,0,0,0
58270,57816,2014,5,11,2014-05-11,5,Spring,Spring,IA,0,0,0.0,0,0,0,0,0,0,40.6059,-91.5592,40.6059,-91.5592,40.6059,-91.5592,0.1,30.0,30,0,0,0,0,0,2010,57820,236.9879063329716,0,0,0,0,0,0,0,0,0
58271,57817,2014,5,11,2014-05-11,5,Spring,Spring,IA,0,0,0.0,0,0,0,0,0,0,43.1031,-95.9293,43.1057,-95.9126,43.1057,-95.9126,0.86,50.0,50,0,0,0,0,0,2010,57821,8.317596208685835,0,0,0,0,0,0,0,0,0
58272,57818,2014,5,11,2014-05-11,5,Spring,Spring,IA,0,0,0.0,0,0,0,0,0,0,43.178,-95.814,43.182,-95.806,43.182,-95.806,0.49,50.0,50,0,0,0,0,0,2010,57817,13.30590285859406,0,0,0,0,0,0,0,0,0
58273,57819,2014,5,11,2014-05-11,5,Spring,Spring,IA,0,0,0.0,0,0,0,0,0,0,41.7351,-93.9776,41.7998,-93.9024,41.7998,-93.9024,5.91,100.0,100,0,0,0,0,0,2010,57820,20.018201583089024,0,0,0,0,0,0,0,0,0
58274,57820,2014,5,11,2014-05-11,5,Spring,Spring,IA,0,0,0.0,0,0,0,0,0,0,41.9471,-93.7634,41.963,-93.7386,41.963,-93.7386,1.68,100.0,100,0,0,0,0,0,2010,57819,32.15706263836092,0,0,0,0,0,0,0,0,0
58275,57821,2014,5,11,2014-05-11,5,Spring,Spring,IA,1,1,1.0,1,0,0,0,0,0,43.0973,-96.0144,43.1199,-95.9434,43.1199,-95.9434,3.91,100.0,100,0,0,0,0,0,2010,57817,2.190834137077244,0,0,0,0,0,0,0,0,0
58276,57822,2014,5,11,2014-05-11,5,Spring,Spring,IA,1,1,1.0,1,0,0,0,0,0,41.7239,-94.4243,41.7599,-94.3555,41.7599,-94.3555,4.33,190.0,190,0,0,0,0,0,2010,57823,21.106768535064212,0,0,0,0,0,0,0,0,0
58277,57823,2014,5,11,2014-05-11,5,Spring,Spring,IA,2,2,2.0,2,0,0,0,0,0,41.6108,-94.5128,41.7256,-94.3839,41.7256,-94.3839,10.35,240.0,240,0,0,0,0,0,2010,57822,3.358142027333057,0,0,0,0,0,0,0,0,0
58278,57824,2014,5,11,2014-05-11,5,Spring,Spring,KS,0,0,0.0,0,0,0,0,0,0,37.8772,-99.4722,37.8829,-99.4604,37.8829,-99.4604,0.75,25.0,25,0,0,0,0,0,2010,57832,35.582455309616996,0,0,0,0,0,0,0,0,0
58279,57825,2014,5,11,2014-05-11,5,Spring,Spring,KS,0,0,0.0,0,0,0,0,0,0,38.1762,-98.5622,38.2006,-98.5073,38.2006,-98.5073,3.43,50.0,50,0,0,0,0,0,2010,57827,24.631722558847695,0,0,0,0,0,0,0,0,0
58280,57826,2014,5,11,2014-05-11,5,Spring,Spring,KS,0,0,0.0,0,0,0,0,0,0,37.5155,-98.9246,37.5314,-98.843,37.5314,-98.843,4.6,50.0,50,0,0,0,0,0,2010,57824,67.3981970232379,0,0,0,0,0,0,0,0,0
58281,57827,2014,5,11,2014-05-11,5,Spring,Spring,KS,0,0,0.0,0,0,0,0,0,0,38.191,-98.2257,38.1929,-98.2183,38.1929,-98.2183,0.42,50.0,50,0,0,0,0,0,2010,57828,4.629706907022112,0,0,0,0,0,0,0,0,0
58282,57828,2014,5,11,2014-05-11,5,Spring,Spring,KS,0,0,0.0,0,0,0,0,0,0,38.2345,-98.2205,38.2393,-98.2027,38.2393,-98.2027,1.02,50.0,50,0,0,0,0,0,2010,57827,5.7343132196506,0,0,0,0,0,0,0,0,0
58283,57829,2014,5,11,2014-05-11,5,Spring,Spring,KS,0,0,0.0,0,0,0,0,0,0,38.2951,-97.789,38.3013,-97.7673,38.3013,-97.7673,1.25,75.0,75,0,0,0,0,0,2010,57830,9.075955941473183,0,0,0,0,0,0,0,0,0
58284,57830,2014,5,11,2014-05-11,5,Spring,Spring,KS,0,0,0.0,0,0,0,0,0,0,38.2239,-97.8003,38.23,-97.7905,38.23,-97.7905,0.68,50.0,50,0,0,0,0,0,2010,57829,7.239984294874433,0,0,0,0,0,0,0,0,0
58285,57831,2014,5,11,2014-05-11,5,Spring,Spring,KS,0,0,0.0,0,0,0,0,0,0,38.363,-97.6304,38.3724,-97.6132,38.3724,-97.6132,1.13,75.0,75,0,0,0,0,0,2010,57829,17.578511856812995,0,0,0,0,0,0,0,0,0
58286,57832,2014,5,11,2014-05-11,5,Spring,Spring,KS,1,1,1.0,1,0,0,0,0,0,38.1383,-99.2157,38.1767,-99.1795,38.1767,-99.1795,3.3,150.0,150,0,0,0,0,0,2010,57824,42.02828739611131,0,0,0,0,0,0,0,0,0
58287,57833,2014,5,11,2014-05-11,5,Spring,Spring,NE,0,0,0.0,0,0,0,0,0,0,40.3824,-98.2745,40.3832,-98.2737,40.3832,-98.2737,0.07,150.0,150,0,0,0,0,0,2010,57849,17.76648457885466,0,0,0,0,0,0,0,0,0
58288,57834,2014,5,11,2014-05-11,5,Spring,Spring,NE,0,0,0.0,0,0,0,0,0,0,40.6185,-97.6994,40.6191,-97.6991,40.6191,-97.6991,0.04,100.0,100,0,0,0,0,0,2010,57845,5.648381250638634,0,0,0,0,0,0,0,0,0
